,Label,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Traffic Type
Subflow Bwd Bytes,-0.16715511999685828,0.0023264110400983517,0.0008200492010814606,-0.00035583237048762825,0.005231371403925627,0.016175383892060406,0.12716868265415432,0.00018769611028655634,0.5988487441827283,-0.0008072164815890423,-0.0017916584589262952,-0.001771597828279403,0.000631046414721043,0.05197545345867736,0.00011793972438945258,0.11832544071540228,0.0134063362860875,0.0018389380341210465,6.370976844503868e-06,-0.0014797337585370383,-0.0009285268892048164,-0.000747007904955368,-0.0010287827049020126,0.00531023890535594,-0.0014945114544099938,-0.0004471189206427046,-0.000729791164177432,-0.001387520750854017,0.07368049231280396,0.0010700322124209153,0.0017246884296903294,0.008337135887179506,7.467768777998322e-05,-0.0007938810965760663,-0.0008209171097955055,0.4269567026289759,0.5231007271613236,-1.8428048784060362e-05,0.0023914768951377183,-0.0008608289139101585,0.005891168565997528,0.0033017958736368588,0.006796729046156639,0.007529300341309144,0.003550562600537824,0.0030633280557933063,-0.003801263062691102,0.3309957110176935,0.4984412152954936,-0.0006630075052662863,-0.0006067665829314723,-0.0006143987365069617,0.008029118031675045,0.0018407524564364038,-0.001771597828279403,0.11832544071540235,0.2870057015142825,0.28407113710864,8.706514064932925e-05,0.06000348422518847,0.0009641491849000312,0.3396165670444219,1.0,0.01911968412785546,0.0010127512545717017,0.0025713463693725377,0.0037762627614613123,-0.00015525745710134452,0.0006277471590366857,-5.649454345644287e-05,-0.00025694701557434644,-0.0010689219343730286,-0.00040949491339901934,-0.001072669498260695,-0.001028745280689955,0.019587721585971798
FWD Init Win Bytes,-0.025873195405438174,0.10770192902394872,0.13427913711261463,-0.036875788295782974,-0.04540716124400467,0.0015801052771249313,0.013840703065867741,-0.001440766088985194,0.04322939962682841,-0.04576501645230531,-0.09094532275957931,-0.08162179394994072,0.16306303437657602,0.5350855580136491,0.00027161976099484203,0.35743006774887953,0.5465805363623082,-0.0012951257666899397,-0.002021095882971891,-0.07233639646072783,-0.029266967003318562,-0.046589696302702044,-0.05394940802495808,-0.04965564339071505,-0.07185751226074852,0.006514757556362315,-0.05201657533782696,-0.07264200977294144,0.3421802873990672,0.2723851106553021,0.41193050499765355,0.3645632467616111,0.004594574093836324,-0.04137260109489709,-0.04155568773463519,0.06261430211532396,0.058646105822468576,-0.0023563602865350705,0.032302064771382547,-0.046522887152626646,-0.013808440648999151,-0.07248010295350552,-0.005628070014228023,-0.013282708538220446,0.08637189050373657,0.11682913025860091,-0.05928448563465148,0.052240200539690175,0.06198571720295171,-0.033840488514459886,-0.030787713514872354,-0.031236464129445765,0.05585704421841718,-0.07577524248681718,-0.08162179394994072,0.35743006774887953,0.021253060471369056,0.024698166401038477,0.00021101500956104767,0.0014341162700418576,-0.005116715377102725,0.011118170861473974,0.01911968412785546,1.0,0.1125614583774714,0.00443366760845773,0.269659691665876,-0.031076577466790267,-0.007156135008435623,-0.030110620431247754,-0.031028104551388963,-0.047339963440634895,-0.026531446574161066,-0.049223201953862296,-0.043775768142359686,0.14515646431224744
Bwd Init Win Bytes,-0.0031124534636258454,0.016411050957750545,0.0018303308263177337,-0.004363012994329313,-0.0066340105857006035,0.0008692070130763137,0.0013325717728006285,-0.00022019771244196495,0.0022672300439605967,-0.013997067326109046,-0.016950312970518334,-0.016402183583601165,0.009859263435047113,0.03168268457779308,0.007593436789000339,0.02491769365897088,0.030389326735831217,-3.8721515366133115e-05,-6.0825840195596136e-05,-0.01042151649617153,-0.0010285203441231276,-0.005794317445670368,-0.009384872774465229,-0.006913609202611262,-0.008862222991013973,-0.00016345582575324973,-0.006109598126187159,-0.008542559783379191,0.024596971192721296,0.023918287828514292,0.02547325794709339,0.025623961483576478,0.009400073949857108,-0.007965318996713508,-0.00791730836937546,0.016172371238848408,0.005731858579646557,-0.0001093121447224911,0.004674737306254689,-0.008357622930967066,-0.011870005904042268,-0.015389665049044134,-0.008382142245758928,-0.005374019993740818,0.0028468110893873797,0.3504646738697504,0.004819323031998675,0.005621325761389196,0.005579642212198593,-0.006365210818778558,-0.005864235535390089,-0.005939777640622592,-0.001087653065814514,-0.015627219764736848,-0.016402183583601165,0.02491769365897088,0.0010738361849083474,0.0015689510787708564,0.004175952089810461,0.001602207659564356,-0.001172256048964119,0.0013080474962774522,0.0010127512545717015,0.1125614583774714,0.9999999999999998,0.0007699763826248816,0.005021697778562646,-0.005005559418578242,-0.001018135623644287,-0.004835033234320491,-0.00502159782868061,-0.007893192595068852,-0.0034289099655979574,-0.008032167716820365,-0.007502323924918986,0.08347150779069211
Fwd Act Data Pkts,-0.36550542755514737,0.00785098871513224,-0.0049088250417261125,0.0313380122145957,0.04206837005587875,0.06485577369050811,0.027937224627409028,0.971228428519905,0.012625676671382289,0.020883285816329936,0.015129100078347382,0.01692946181746061,0.015243940907598282,0.017923534004623418,-0.0006531715142852601,0.008145876907787364,0.004049158187184067,0.004442467107259175,-0.0004591758118869668,0.009172814933989583,0.012297864353342068,0.015029570798035628,0.0016969936461052697,0.042812412181911196,0.009328289770602679,0.017773947436972058,0.01545955912180272,0.0038305667024521404,0.06319007239419155,0.0007058861350904704,0.0014126626509263873,0.004730158765421301,-3.909668717351763e-05,0.00011322870397439956,-0.003033748480085424,0.4698741824769633,0.11543308517461923,-0.0004246454893579715,-0.0033360891936341456,0.025321584677490447,0.021706082468295602,0.02230569034058877,-0.002914221883198443,-0.0030674171776449593,-0.0019792243331258137,0.004339076796897158,-0.019761010045833072,0.1969446259456787,0.129537765009518,0.004726072354597725,0.0053012955806308526,0.004677232713228942,-0.016487514797945205,0.015005512646661417,0.01692946181746061,0.008145876907787366,0.8249713482399932,0.8365509081151165,0.0004181681014028846,0.008469387393631254,0.1344920359636256,0.016328383363293047,0.0025713463693725373,0.00443366760845773,0.0007699763826248816,0.9999999999999998,-0.01679390864207102,0.02888436910858921,0.018899051766935904,0.030421998087045547,0.026821807560794664,0.012343833339290561,0.013369970909075971,0.014623253925712768,0.009908281540413982,0.02529980512213088
Fwd Seg Size Min,0.006570878112379312,0.029579204257096443,0.02810475813415077,-0.4350695502281408,-0.23631980469729466,-0.011169258695600212,0.0013076224476223502,-0.011914039547361782,0.008568590374406356,-0.07931934816321426,-0.03478443922609297,-0.05509544912977304,-0.17141315598521337,0.0840604012918624,-0.019581602406856982,0.04347393609904175,0.08781851392963565,0.0072171044770962325,-0.0020267214603360284,-0.19719650109549608,-0.13470959764793186,-0.21232450967728625,-0.13400514801249702,-0.24135283475632058,-0.1964006766131598,-0.1376355624693709,-0.2191886688736653,-0.1600501191059205,0.056356662077415534,0.021214528581433495,0.07179594712599942,0.0564674872038869,-0.03127868550498204,0.008595183803476908,0.0391998989509093,0.013128825812620924,0.015039388119817506,-0.0024977791745497916,0.045396642714634367,-0.1138802800782053,-0.07397685156677336,-0.08471323538317918,0.03284322894149191,0.02022684468892602,0.03352492282435658,0.026850445149890732,0.14749226102964835,0.011433192531848988,0.01584345706322216,-0.004215212652595499,-0.006922840491550344,-0.0022976541241360583,0.19378356232326938,-0.0728732482925941,-0.05509544912977304,0.04347393609904175,-0.0028862765028070383,-0.0021595566004408524,0.002110336320297257,-0.011520096039329186,-0.020353942244253454,-0.00039618972194865285,0.0037762627614613123,0.269659691665876,0.005021697778562646,-0.016793908642071018,1.0,-0.18812566581859547,-0.11438144564688497,-0.19510588651120273,-0.17562760815362377,-0.20363304771027754,-0.09495833158344616,-0.2089453200807084,-0.19162791860822728,-0.04260287600071788
Active Mean,-0.03785791841517144,0.026931372105509783,-0.08657141378065225,0.30007480547825544,0.3729780393660703,0.024665623445898892,0.004906101172539203,0.007782877290681671,4.0303272042834274e-05,0.08156958133848072,0.01284429941261023,0.041514866951067604,0.23412926370713705,-0.010513754668362022,-0.005445045883614545,-0.011939654744019822,-0.013069471472946221,-0.0045938372119937836,-0.005052329853093759,0.06159287018919073,0.21824532108511807,0.19420800582089487,-0.07266527800836707,0.3626485734780628,0.03992123134258962,0.37390527795808454,0.17732046421411343,-0.07926657480268132,0.044304374324604476,0.00047838217890830014,0.0012545486486409507,0.004010406048900536,-0.0010666682740452507,0.03355540901425616,-0.009224967360701851,0.026732028794768197,0.010191999946513097,-0.004686924897772816,-0.03530563983108757,0.017003363478210513,0.08065488182523577,0.06353829439345529,0.02219907397760149,-0.025367187436794544,-0.02449119764614517,0.060744272393475185,-0.21298368354143893,0.023845449701429478,0.012401578853293037,0.1059317142120346,0.09385396355884447,0.09774488782485043,-0.1655723244595611,0.022334601365077294,0.041514866951067604,-0.011939654744019822,-0.0010906726524850794,4.156810643663949e-05,-0.00034848721481839476,0.023420287415863196,0.016009230829853286,0.004889178716587445,-0.00015525745710134452,-0.03107657746679027,-0.005005559418578243,0.02888436910858921,-0.18812566581859547,0.9999999999999999,0.3023233270842255,0.9847414780283281,0.9870645684248681,0.1797947424158284,0.15307729759952576,0.20201134109514696,0.15318368710962135,-0.08520243527113121
Active Std,-0.07469419395485727,0.0047956138527654206,-0.019462147720507562,0.24875359199278346,0.21940708553211077,0.030037029511837936,0.002527398761190358,0.0044828279870604195,0.001429043108120612,0.08785626829138726,-0.0340953082447429,0.010523189077683053,0.38287814722626456,0.011194735418894899,-0.0011642546581540833,0.0018730877336824087,0.0032240332021830857,-0.001214496151269944,-0.0013207679319226719,0.012687124029589998,0.04717458898091468,0.06640456510628534,-0.021084391276645964,0.22465942790270718,0.0057345843091008855,0.10135685325591073,0.0693871130935151,-0.03096708662827911,0.09841295777215554,0.015784366783305488,0.01979038018267437,0.023836838055599708,0.00167135255352295,-0.009828382098958427,-0.01593268935681359,0.017351004275739657,0.01017620135401941,-0.001224072325792531,-0.009342563334886918,-0.012555582085391667,0.08852393430260279,0.018124759318692913,0.06565653927417585,0.03374152454110109,-0.022873767226630957,0.0064432637309195465,-0.1025537472697297,0.018419704451540054,0.01150812060257696,0.01772420320356529,0.01974332395557076,0.010994901165942948,-0.04331848929775542,0.0021359387233891264,0.010523189077683053,0.0018730877336824096,-0.00017333048912747306,0.000601255343000176,-9.145843065735885e-05,0.024373092398309384,0.001939775544544046,0.0003911858495499086,0.0006277471590366857,-0.007156135008435623,-0.001018135623644287,0.018899051766935904,-0.11438144564688496,0.3023233270842255,0.9999999999999999,0.45606210470888836,0.1482848930848838,0.041534981761152674,0.10749516248082193,0.06812130495601697,0.016884467648964018,-0.02292745590546331
Active Max,-0.051344817967933686,0.025258113994174866,-0.083864415764402,0.32242366147439094,0.386996562621907,0.030205700846351713,0.005047776607492876,0.008097036718437544,0.00026385056090247555,0.09231163587359117,0.006341280411737835,0.040845252590033354,0.28551570068509535,-0.007588538019667237,-0.005241593788062214,-0.01071740087929853,-0.011643827912331461,-0.0044921789166682555,-0.004936380925516578,0.05940376191654391,0.2111324988215114,0.1920923089439118,-0.07139494159055045,0.37828934631175964,0.03799816059883512,0.3652779229411637,0.17684070653420011,-0.079229741433342,0.061804684871613585,0.0031227792024802786,0.004096467610048275,0.007579834653919803,-0.00039393154411226185,0.029553378382498004,-0.011360204660646266,0.028236822488005762,0.011427953200570764,-0.004579044703289578,-0.03452597393733872,0.013886294844681854,0.09159926547926638,0.06275875323111822,0.03236639534852911,-0.017461713483274133,-0.026759355727618298,0.057741931936165926,-0.21636975720130688,0.025842750049292817,0.013783733120433758,0.10217755267693565,0.09210116453591566,0.09295606912619124,-0.16186562896708698,0.02146892516862377,0.04084525259003335,-0.010717400879298527,-0.0010512233787463494,0.00015335073287665296,-0.0003406538929922074,0.02757763547402359,0.015295463700158836,0.004632144530711303,-5.649454345644287e-05,-0.030110620431247757,-0.004835033234320491,0.030421998087045543,-0.19510588651120275,0.984741478028328,0.45606210470888836,0.9999999999999998,0.9458252162579027,0.17443787978897415,0.1602468611411274,0.19967294096821736,0.14554364966895686,-0.0830880744931778
Active Min,-0.02618619215407854,0.027178317555179257,-0.08662867005343756,0.2685759553051546,0.35001183879954406,0.021417037603663865,0.004701201794433299,0.007326495603626786,-0.00017706223040252488,0.06941172533955593,0.01923975959836806,0.04137325340034684,0.17689620151835359,-0.012722356343112277,-0.005467865450857265,-0.012664338459559736,-0.01404276070177446,-0.004564482661124773,-0.0050219825138966105,0.06185055332136059,0.21867826153866532,0.19048845384625795,-0.0718542698704012,0.33840963676936553,0.04053299246094286,0.3712206554409154,0.17247183806035932,-0.07701429578123793,0.029038186802481783,-0.0020672965815763276,-0.001771021600125824,0.0003807330666119697,-0.0014987606321938,0.03667386404465604,-0.006781177109897127,0.024995805070487993,0.009004685026067574,-0.004658925262383995,-0.03507883233352487,0.019806401835998452,0.06835630732517624,0.06295834069010542,0.011633794042904192,-0.03229650102164248,-0.02157524905833585,0.06216396900444597,-0.20361013932835717,0.021895173919287296,0.011091590799972566,0.1075334955780063,0.09484798682084833,0.09993891330687082,-0.1645799844299103,0.022865089888726504,0.04137325340034684,-0.012664338459559736,-0.00110004351060876,-4.6246116464255073e-05,-0.00034636547260484145,0.02091199932849926,0.01629588703894109,0.005017117650888328,-0.00025694701557434644,-0.031028104551388963,-0.005021597828680609,0.026821807560794664,-0.17562760815362377,0.9870645684248681,0.1482848930848838,0.9458252162579027,1.0,0.17969433829168702,0.14112995371233863,0.19829909749363472,0.15616839274208727,-0.08466106397340831
Idle Mean,-0.0007927639162523534,0.05922134925133853,-0.13196390006124348,0.08377740020836293,0.8202926878623413,0.0007986816964265401,-0.00297470241209768,0.004307243251300355,-0.003041304103054314,0.19505805556644187,0.16529112877830326,0.17988316460535417,0.1448446124578879,0.007127915462118272,-0.01215987038567552,-0.001880204237044154,0.0135748889208907,-0.010901309068408313,-0.011940739489887225,0.9167165471136152,0.6586200882212582,0.9741019700731754,0.6413428004879713,0.7951021053702807,0.9414085522099394,0.42350109976863176,0.9506236319459404,0.8558324780627887,0.04536641213917287,0.05133476944923353,0.05819634094571811,0.06383018041003032,0.022363471509474146,-0.02172207776752037,-0.04058300340541967,0.009279207242644813,-0.007704260461712917,-0.011079318358255109,-0.08323142603800529,0.31300332617651627,0.1945838729798733,0.25140853170354555,-0.0883148119257086,-0.056490672754848106,0.06399304243496562,0.04195440858089921,-0.15190134848260808,-0.00028332265437797343,-0.005799818635672593,0.0678708436369347,0.09154600062140221,0.08824713598132516,-0.4042833145975104,0.23303749022742876,0.17988316460535417,-0.0018802042370441527,-0.0038105372238731996,-0.004019498321286133,-0.0008206294263876782,0.004000503772757324,0.05712773621494474,0.0008182012438416393,-0.0010689219343730288,-0.0473399634406349,-0.007893192595068852,0.012343833339290561,-0.20363304771027757,0.1797947424158284,0.04153498176115267,0.17443787978897418,0.17969433829168702,1.0,0.3102767880589591,0.9804745534211352,0.9802150980502887,-0.13466018533407006
Idle Std,-0.005180031826268992,0.016966590555021217,-0.07412147642135744,0.0816156085199583,0.5877162146156184,0.001529573338995115,-0.0008666842440832373,0.005163849597964556,-0.0010462010994294114,0.12976076626839156,0.07530750069082921,0.0980936472385019,0.20855892518133398,0.028099409926178476,-0.004220396334591235,0.017022850881524984,0.03349297645280352,-0.0038818019484288917,-0.004243756027834417,0.29086782796667304,0.46505569912166717,0.48533895785102404,0.04719097654295678,0.5611424299288967,0.27227109662087934,0.6743465644620137,0.464003148097458,0.08406037310178896,0.04399059900210793,0.04748171855740303,0.0616385205125257,0.056046716323587896,0.006780846161268975,0.017686562995607436,0.0030705847921969304,0.010730515287260389,-0.002141323569837435,-0.00393745475224533,-0.029595126336648417,0.10213128863272547,0.13083732230882805,0.1246328684336364,0.025155319464046155,0.016984145864872652,0.014269656780359054,0.06294356743334956,-0.1938599338179069,0.0033292793605944502,-0.0005119297952688591,0.08964746093903653,0.1080123026346893,0.10374407939667589,-0.14398498816574254,0.09026285761141561,0.0980936472385019,0.017022850881524984,-0.0013811628059119357,-0.0014937626771159638,-0.0002918943357317385,0.0007333576128305708,0.015626920101154268,-0.0012828989001060949,-0.00040949491339901934,-0.026531446574161066,-0.003428909965597958,0.013369970909075973,-0.09495833158344617,0.15307729759952576,0.10749516248082192,0.16024686114112738,0.14112995371233863,0.3102767880589591,1.0,0.4843736809205518,0.11767821743139531,-0.08110145508096091
Idle Max,-0.0019432307995632674,0.05596861009939019,-0.13696515894938466,0.09870880590364568,0.8837445121424161,0.0010374154397491807,-0.0029324191195362103,0.005361649910080314,-0.003020216484250592,0.2124309526256226,0.17049999268104132,0.18985369873083763,0.18675412558554727,0.011008299374196872,-0.012055344431372718,0.0008796518855131121,0.017911418977652506,-0.010834905416221488,-0.011867208759104214,0.9005914888467966,0.6972427493600167,0.9942743062060646,0.5981488226652233,0.8564869423580604,0.9192056962172002,0.5256698983060241,0.9693458658665249,0.8019391036761214,0.049312875914853144,0.05539439038667094,0.0641278761035811,0.06831686503479693,0.021695243589082924,-0.01582138368119275,-0.03668301576127266,0.011084003825051965,-0.007581695033304886,-0.011011055910576759,-0.08272239200884195,0.31254452658974013,0.21211969248536283,0.2618736455973605,-0.07371987063214597,-0.04659727230436079,0.058899354946542894,0.05261419055516143,-0.18302844013919575,0.000558967626147797,-0.005442307723707345,0.08298733310048043,0.1085497056053928,0.10416867149170486,-0.4018852016723238,0.2364710152499917,0.18985369873083763,0.000879651885513112,-0.003793185226792949,-0.004008495076397915,-0.0008156299211809744,0.00378230485948815,0.056108359690590005,0.0004729706649644484,-0.001072669498260695,-0.04922320195386229,-0.008032167716820365,0.01462325392571277,-0.20894532008070843,0.20201134109514698,0.06812130495601697,0.1996729409682174,0.1982990974936347,0.9804745534211352,0.4843736809205518,1.0,0.9238146449153201,-0.14096327288411753
Idle Min,0.00046163590582508357,0.058670458645515434,-0.12212490856648642,0.06768803386464889,0.7307287863627749,0.0005135332795115599,-0.002919520545540288,0.003359583922875426,-0.002954331591406723,0.17538597279372825,0.15735326157974602,0.16718690381210582,0.10231702231552874,0.0019363115653150665,-0.011807472161049623,-0.005271744445400054,0.007577003788754904,-0.010566834430679557,-0.011576035198101207,0.8972126335197408,0.5920027113321656,0.917001769779167,0.6608019767559593,0.7096026719363359,0.9269975767279123,0.3023261042686717,0.8966739451436936,0.8774927732466425,0.03857119577756448,0.044126678407103756,0.04846309809911505,0.05547034656618196,0.022022914152911396,-0.026325589781411158,-0.043058143863363596,0.007342089767763563,-0.007581109368899048,-0.01074095788787562,-0.0806860643773351,0.30564422553595194,0.17469050858960883,0.23624022098324826,-0.09836352176503342,-0.06314913078343963,0.06476348463161549,0.030443959370764398,-0.11673189944590928,-0.0010169936239606788,-0.00594500333163732,0.05140174818473875,0.07231459219351047,0.06995075641859318,-0.3918607990268563,0.22450935563724636,0.16718690381210582,-0.005271744445400054,-0.0036883131760875824,-0.003883102420422929,-0.000795513162813395,0.004038315533259226,0.0564118894025434,0.0011300742697327398,-0.001028745280689955,-0.043775768142359686,-0.007502323924918985,0.009908281540413984,-0.19162791860822728,0.15318368710962135,0.016884467648964018,0.14554364966895686,0.15616839274208727,0.9802150980502887,0.11767821743139531,0.9238146449153201,0.9999999999999999,-0.12346818581003301
Traffic Type,-0.08035991818634529,-0.3168398594291118,0.7082862193618238,0.06853543293992811,-0.1475289225749666,0.0020260502730100045,-0.0012664873802896162,0.03407276846405287,0.018491785159806425,-0.2887611069963884,-0.28007662108771597,-0.2857187521484028,-0.05360584534472798,-0.02428124234295959,-0.001769327011130376,-0.002125021195248728,-0.016078249225935034,0.0004818579150550259,0.023213444576095463,-0.09280080431438475,-0.1363790789274373,-0.1305816945345661,-0.022348495153784283,-0.14655964310066313,-0.11609033369925466,-0.0956212999352324,-0.1317564242633332,-0.09102138405872337,-0.017698534345401775,-0.023990798799404304,0.002292498548085199,-0.005145947196649171,-0.03053969784874564,-0.0022059304428986345,-0.01690585723061947,0.008764445300894291,0.0021009285968683505,0.02321986744414398,-0.0003007074227649358,-0.13205133762072754,-0.28715458404898025,-0.2714257774705393,-0.2172000645065485,-0.12692636050574935,-0.006294116094523102,0.03216446641382427,0.09379701769025983,-0.012485484378285653,0.0006783186025363235,-0.0453229214578498,-0.0964410095552166,-0.09767022916075607,0.010534204305639552,-0.27073042666329894,-0.2857187521484028,-0.0021250211952487264,0.04263782142646549,0.039142226496593054,-0.0032509975391757863,0.001560136699897359,-0.022111141189719675,0.0035284670782574357,0.019587721585971798,0.14515646431224744,0.0834715077906921,0.02529980512213088,-0.04260287600071788,-0.08520243527113121,-0.02292745590546331,-0.0830880744931778,-0.08466106397340832,-0.13466018533407006,-0.08110145508096091,-0.14096327288411753,-0.12346818581003301,1.0
